id,create_time,update_time,total_amount,administrative_region_id,insurance_agent_id,policyholder_id,renew_from_id,vehicle_id,amount_type
296,2023-01-10 08:09:00,2023-01-10 08:09:00,4947.56,301,695,296,,296,数据过高
297,2023-01-10 08:10:00,2023-01-10 08:10:00,5233.0,142,872,297,,297,数据过高
298,2023-01-10 08:12:00,2023-01-10 08:12:00,4488.78,284,440,298,,298,数据过高
299,2023-01-10 08:14:00,2023-01-10 08:14:00,7085.8,139,745,299,,299,数据过高
300,2023-01-10 08:16:00,2023-01-10 08:16:00,4847.0,301,273,300,,300,数据过高
301,2023-01-10 08:17:00,2023-01-10 08:17:00,6647.0,111,659,301,,301,数据过高
302,2023-01-10 08:18:00,2023-01-10 08:18:00,3620.8,242,511,302,,302,数据过高
303,2023-01-10 08:22:00,2023-01-10 08:22:00,3059.1,32,693,303,,303,数据正常
304,2023-01-10 08:23:00,2023-01-10 08:23:00,3000.64,379,647,304,,304,数据正常
305,2023-01-10 08:24:00,2023-01-10 08:24:00,3031.0,142,981,305,,305,数据正常
306,2023-01-10 08:26:00,2023-01-10 08:26:00,3980.48,69,925,306,,306,数据过高
307,2023-01-10 08:27:00,2023-01-10 08:27:00,4803.0,251,578,307,,307,数据过高
308,2023-01-10 08:28:00,2023-01-10 08:28:00,3729.0,66,101,308,,308,数据过高
309,2023-01-10 08:29:00,2023-01-10 08:29:00,5807.0,194,39,309,,309,数据过高
310,2023-01-10 08:30:00,2023-01-10 08:30:00,3530.14,245,15,310,,310,数据过高
311,2023-01-10 08:31:00,2023-01-10 08:31:00,3906.0,341,918,311,,311,数据过高
312,2023-01-10 08:33:00,2023-01-10 08:33:00,3025.01,48,53,312,,312,数据正常
313,2023-01-10 08:35:00,2023-01-10 08:35:00,5103.36,325,198,313,,313,数据过高
314,2023-01-10 08:36:00,2023-01-10 08:36:00,5130.8,12,231,314,,314,数据过高
315,2023-01-10 08:37:00,2023-01-10 08:37:00,3294.43,332,895,315,,315,数据正常
316,2023-01-10 08:40:00,2023-01-10 08:40:00,4024.0,141,56,316,,316,数据过高
317,2023-01-10 08:41:00,2023-01-10 08:41:00,5060.2,288,445,317,,317,数据过高
318,2023-01-10 08:43:00,2023-01-10 08:43:00,3530.2,316,335,318,,318,数据过高
319,2023-01-10 08:45:00,2023-01-10 08:45:00,3620.8,345,202,319,,319,数据过高
320,2023-01-10 08:46:00,2023-01-10 08:46:00,5597.0,11,635,320,,320,数据过高
321,2023-01-10 08:47:00,2023-01-10 08:47:00,7851.0,79,802,321,,321,数据过高
322,2023-01-10 08:48:00,2023-01-10 08:48:00,4236.6,278,12,322,,322,数据过高
323,2023-01-10 08:49:00,2023-01-10 08:49:00,3713.0,70,23,323,,323,数据过高
324,2023-01-10 08:51:00,2023-01-10 08:51:00,4046.03,294,533,324,,324,数据过高
325,2023-01-10 08:53:00,2023-01-10 08:53:00,3263.68,65,195,325,,325,数据正常
326,2023-01-10 08:54:00,2023-01-10 08:54:00,3217.56,234,344,326,,326,数据正常
327,2023-01-10 08:55:00,2023-01-10 08:55:00,5121.6,157,264,327,,327,数据过高
328,2023-01-10 08:56:00,2023-01-10 08:56:00,5060.2,224,396,328,,328,数据过高
329,2023-01-10 08:57:00,2023-01-10 08:57:00,4067.0,304,66,329,,329,数据过高
330,2023-01-10 08:58:00,2023-01-10 08:58:00,3570.6,41,588,330,,330,数据过高
331,2023-01-10 08:59:00,2023-01-10 08:59:00,3651.03,330,882,331,,331,数据过高
332,2023-01-10 09:00:00,2023-01-10 09:00:00,3729.0,48,582,332,,332,数据过高
333,2023-01-10 09:01:00,2023-01-10 09:01:00,7185.0,250,981,333,,333,数据过高
334,2023-01-10 09:03:00,2023-01-10 09:03:00,5103.36,33,826,334,,334,数据过高
335,2023-01-10 09:04:00,2023-01-10 09:04:00,8081.4,70,434,335,,335,数据过高
336,2023-01-10 09:05:00,2023-01-10 09:05:00,4109.88,127,402,336,,336,数据过高
337,2023-01-10 09:08:00,2023-01-10 09:08:00,6551.4,366,750,337,,337,数据过高
338,2023-01-10 09:11:00,2023-01-10 09:11:00,8715.0,182,100,338,,338,数据过高
339,2023-01-10 09:14:00,2023-01-10 09:14:00,3066.0,301,326,339,,339,数据正常
340,2023-01-10 09:16:00,2023-01-10 09:16:00,4413.0,113,94,340,,340,数据过高
341,2023-01-10 09:18:00,2023-01-10 09:18:00,4046.03,251,208,341,,341,数据过高
342,2023-01-10 09:19:00,2023-01-10 09:19:00,4779.0,141,561,342,,342,数据过高
343,2023-01-10 09:20:00,2023-01-10 09:20:00,3573.36,96,778,343,,343,数据过高
344,2023-01-10 09:22:00,2023-01-10 09:22:00,6044.52,381,521,344,,344,数据过高
345,2023-01-10 09:23:00,2023-01-10 09:23:00,6710.52,199,681,345,,345,数据过高
346,2023-01-10 09:24:00,2023-01-10 09:24:00,5226.0,187,368,346,,346,数据过高
347,2023-01-10 09:25:00,2023-01-10 09:25:00,3192.0,357,268,347,,347,数据正常
348,2023-01-10 09:26:00,2023-01-10 09:26:00,5201.0,175,691,348,,348,数据过高
349,2023-01-10 09:29:00,2023-01-10 09:29:00,7513.0,193,209,349,,349,数据过高
350,2023-01-10 09:32:00,2023-01-10 09:32:00,4313.0,77,774,350,,350,数据过高
351,2023-01-10 09:34:00,2023-01-10 09:34:00,4488.78,85,424,351,,351,数据过高
352,2023-01-10 09:35:00,2023-01-10 09:35:00,8081.4,207,420,352,,352,数据过高
353,2023-01-10 09:37:00,2023-01-10 09:37:00,4923.0,296,770,353,,353,数据过高
354,2023-01-10 09:38:00,2023-01-10 09:38:00,5130.8,7,354,354,,354,数据过高
355,2023-01-10 09:39:00,2023-01-10 09:39:00,3342.5,117,855,355,,355,数据过高
356,2023-01-10 09:43:00,2023-01-10 09:43:00,4196.14,66,549,356,,356,数据过高
357,2023-01-10 09:45:00,2023-01-10 09:45:00,5667.0,337,326,357,,357,数据过高
358,2023-01-10 09:46:00,2023-01-10 09:46:00,6044.52,370,456,358,,358,数据过高
359,2023-01-10 09:47:00,2023-01-10 09:47:00,5554.0,95,716,359,,359,数据过高
360,2023-01-10 09:50:00,2023-01-10 09:50:00,5060.2,140,844,360,,360,数据过高
361,2023-01-10 09:52:00,2023-01-10 09:52:00,4973.88,151,806,361,,361,数据过高
362,2023-01-10 09:54:00,2023-01-10 09:54:00,3443.88,151,844,362,,362,数据过高
363,2023-01-10 09:57:00,2023-01-10 09:57:00,6297.0,68,241,363,,363,数据过高
364,2023-01-10 10:01:00,2023-01-10 10:01:00,3570.6,56,44,364,,364,数据过高
365,2023-01-10 10:02:00,2023-01-10 10:02:00,3530.14,308,616,365,,365,数据过高
366,2023-01-10 10:07:00,2023-01-10 10:07:00,3671.0,170,711,366,,366,数据过高
367,2023-01-10 10:11:00,2023-01-10 10:11:00,4121.09,379,436,367,,367,数据过高
368,2023-01-10 10:13:00,2023-01-10 10:13:00,5433.0,121,286,368,,368,数据过高
369,2023-01-10 10:14:00,2023-01-10 10:14:00,4185.6,72,877,369,,369,数据过高
370,2023-01-10 10:17:00,2023-01-10 10:17:00,4239.36,361,369,370,,370,数据过高
371,2023-01-10 10:18:00,2023-01-10 10:18:00,4424.0,291,195,371,,371,数据过高
372,2023-01-10 10:21:00,2023-01-10 10:21:00,8081.4,18,538,372,,372,数据过高
373,2023-01-10 10:22:00,2023-01-10 10:22:00,5351.6,86,635,373,,373,数据过高
374,2023-01-10 10:23:00,2023-01-10 10:23:00,3363.36,299,530,374,,374,数据过高
375,2023-01-10 10:24:00,2023-01-10 10:24:00,3729.0,20,254,375,,375,数据过高
376,2023-01-10 10:26:00,2023-01-10 10:26:00,7713.0,375,852,376,,376,数据过高
377,2023-01-10 10:31:00,2023-01-10 10:31:00,3479.0,241,571,377,,377,数据过高
378,2023-01-10 10:32:00,2023-01-10 10:32:00,4239.36,371,790,378,,378,数据过高
379,2023-01-10 10:34:00,2023-01-10 10:34:00,6317.4,247,748,379,,379,数据过高
380,2023-01-10 10:35:00,2023-01-10 10:35:00,5060.14,294,227,380,,380,数据过高
381,2023-01-10 10:36:00,2023-01-10 10:36:00,4515.03,271,309,381,,381,数据过高
382,2023-01-10 10:37:00,2023-01-10 10:37:00,5017.04,39,554,382,,382,数据过高
383,2023-01-10 10:38:00,2023-01-10 10:38:00,3504.0,375,868,383,,383,数据过高
384,2023-01-10 10:39:00,2023-01-10 10:39:00,9633.0,240,593,384,,384,数据过高
385,2023-01-10 10:40:00,2023-01-10 10:40:00,10333.0,374,724,385,,385,数据过高
386,2023-01-10 10:41:00,2023-01-10 10:41:00,3620.8,354,328,386,,386,数据过高
387,2023-01-10 10:42:00,2023-01-10 10:42:00,4277.0,373,799,387,,387,数据过高
388,2023-01-10 10:43:00,2023-01-10 10:43:00,5377.0,58,622,388,,388,数据过高
389,2023-01-10 10:46:00,2023-01-10 10:46:00,5527.0,95,988,389,,389,数据过高
390,2023-01-10 10:47:00,2023-01-10 10:47:00,6419.8,270,422,390,,390,数据过高
391,2023-01-10 10:48:00,2023-01-10 10:48:00,4330.84,123,164,391,,391,数据过高
392,2023-01-10 10:50:00,2023-01-10 10:50:00,5150.8,294,314,392,,392,数据过高
393,2023-01-10 10:51:00,2023-01-10 10:51:00,4008.5,276,735,393,,393,数据过高
394,2023-01-10 10:52:00,2023-01-10 10:52:00,5398.0,319,354,394,,394,数据过高
395,2023-01-10 10:53:00,2023-01-10 10:53:00,4017.0,339,802,395,,395,数据过高
396,2023-01-10 10:54:00,2023-01-10 10:54:00,4634.0,11,498,396,,396,数据过高
397,2023-01-10 10:55:00,2023-01-10 10:55:00,7649.0,207,904,397,,397,数据过高
398,2023-01-10 10:56:00,2023-01-10 10:56:00,3729.0,143,81,398,,398,数据过高
399,2023-01-10 10:57:00,2023-01-10 10:57:00,4177.6,257,395,399,,399,数据过高
400,2023-01-10 10:59:00,2023-01-10 10:59:00,8081.4,23,246,400,,400,数据过高
401,2023-01-10 11:00:00,2023-01-10 11:00:00,4910.03,232,948,401,,401,数据过高
402,2023-01-10 11:02:00,2023-01-10 11:02:00,4277.0,188,124,402,,402,数据过高
403,2023-01-10 11:06:00,2023-01-10 11:06:00,7687.0,375,449,403,,403,数据过高
404,2023-01-10 11:07:00,2023-01-10 11:07:00,3883.56,211,432,404,,404,数据过高
405,2023-01-10 11:10:00,2023-01-10 11:10:00,3342.5,308,31,405,,405,数据过高
406,2023-01-10 11:12:00,2023-01-10 11:12:00,11197.0,234,439,406,,406,数据过高
407,2023-01-10 11:14:00,2023-01-10 11:14:00,4109.88,178,450,407,,407,数据过高
408,2023-01-10 11:15:00,2023-01-10 11:15:00,4454.0,352,223,408,,408,数据过高
409,2023-01-10 11:18:00,2023-01-10 11:18:00,8967.0,249,48,409,,409,数据过高
410,2023-01-10 11:20:00,2023-01-10 11:20:00,3549.0,284,814,410,,410,数据过高
411,2023-01-10 11:22:00,2023-01-10 11:22:00,4275.0,138,357,411,,411,数据过高
412,2023-01-10 11:24:00,2023-01-10 11:24:00,5150.8,108,143,412,,412,数据过高
413,2023-01-10 11:26:00,2023-01-10 11:26:00,6321.0,37,43,413,,413,数据过高
414,2023-01-10 11:27:00,2023-01-10 11:27:00,5060.2,242,89,414,,414,数据过高
415,2023-01-10 11:28:00,2023-01-10 11:28:00,5060.14,122,521,415,,415,数据过高
416,2023-01-10 11:29:00,2023-01-10 11:29:00,3678.8,20,764,416,,416,数据过高
417,2023-01-10 11:30:00,2023-01-10 11:30:00,5352.78,263,927,417,,417,数据过高
418,2023-01-10 11:33:00,2023-01-10 11:33:00,11197.0,334,26,418,,418,数据过高
419,2023-01-10 11:35:00,2023-01-10 11:35:00,4196.2,137,181,419,,419,数据过高
420,2023-01-10 11:36:00,2023-01-10 11:36:00,6262.0,334,766,420,,420,数据过高
421,2023-01-10 11:37:00,2023-01-10 11:37:00,4943.0,12,648,421,,421,数据过高
422,2023-01-10 11:39:00,2023-01-10 11:39:00,4296.48,89,669,422,,422,数据过高
423,2023-01-10 11:41:00,2023-01-10 11:41:00,8967.0,207,283,423,,423,数据过高
424,2023-01-10 11:45:00,2023-01-10 11:45:00,7227.0,7,478,424,,424,数据过高
425,2023-01-10 11:47:00,2023-01-10 11:47:00,8081.4,299,399,425,,425,数据过高
426,2023-01-10 11:48:00,2023-01-10 11:48:00,3573.36,181,341,426,,426,数据过高
427,2023-01-10 11:49:00,2023-01-10 11:49:00,3927.0,158,324,427,,427,数据过高
428,2023-01-10 11:50:00,2023-01-10 11:50:00,3678.0,302,294,428,,428,数据过高
429,2023-01-10 11:51:00,2023-01-10 11:51:00,4596.0,343,175,429,,429,数据过高
430,2023-01-10 11:52:00,2023-01-10 11:52:00,3426.52,270,670,430,,430,数据过高
431,2023-01-10 11:53:00,2023-01-10 11:53:00,4488.78,218,476,431,,431,数据过高
432,2023-01-10 11:54:00,2023-01-10 11:54:00,4593.0,34,504,432,,432,数据过高
433,2023-01-10 11:56:00,2023-01-10 11:56:00,4503.86,46,764,433,,433,数据过高
434,2023-01-10 11:57:00,2023-01-10 11:57:00,4513.0,159,780,434,,434,数据过高
435,2023-01-10 11:59:00,2023-01-10 11:59:00,5251.2,30,641,435,,435,数据过高
436,2023-01-10 12:03:00,2023-01-10 12:03:00,4137.0,172,859,436,,436,数据过高
437,2023-01-10 12:04:00,2023-01-10 12:04:00,5100.6,378,993,437,,437,数据过高
438,2023-01-10 12:05:00,2023-01-10 12:05:00,3937.0,134,868,438,,438,数据过高
439,2023-01-10 12:06:00,2023-01-10 12:06:00,9233.0,254,496,439,,439,数据过高
440,2023-01-10 12:07:00,2023-01-10 12:07:00,5651.4,387,358,440,,440,数据过高
441,2023-01-10 12:08:00,2023-01-10 12:08:00,4320.0,85,156,441,,441,数据过高
442,2023-01-10 12:09:00,2023-01-10 12:09:00,3620.8,13,131,442,,442,数据过高
443,2023-01-10 12:10:00,2023-01-10 12:10:00,5251.2,341,640,443,,443,数据过高
444,2023-01-10 12:11:00,2023-01-10 12:11:00,4947.56,354,831,444,,444,数据过高
445,2023-01-10 12:12:00,2023-01-10 12:12:00,3530.14,324,18,445,,445,数据过高
446,2023-01-10 12:13:00,2023-01-10 12:13:00,3847.0,211,673,446,,446,数据过高
447,2023-01-10 12:16:00,2023-01-10 12:16:00,9747.0,174,150,447,,447,数据过高
448,2023-01-10 12:17:00,2023-01-10 12:17:00,5133.0,88,700,448,,448,数据过高
449,2023-01-10 12:18:00,2023-01-10 12:18:00,5090.0,207,641,449,,449,数据过高
450,2023-01-10 12:19:00,2023-01-10 12:19:00,5639.02,362,818,450,,450,数据过高
451,2023-01-10 12:23:00,2023-01-10 12:23:00,5731.32,377,462,451,,451,数据过高
452,2023-01-10 12:27:00,2023-01-10 12:27:00,5157.0,14,490,452,,452,数据过高
453,2023-01-10 12:28:00,2023-01-10 12:28:00,5997.0,10,567,453,,453,数据过高
454,2023-01-10 12:29:00,2023-01-10 12:29:00,4872.5,285,789,454,,454,数据过高
455,2023-01-10 12:30:00,2023-01-10 12:30:00,4973.88,108,885,455,,455,数据过高
456,2023-01-10 12:31:00,2023-01-10 12:31:00,5277.0,13,312,456,,456,数据过高
457,2023-01-10 12:32:00,2023-01-10 12:32:00,4520.91,253,573,457,,457,数据过高
458,2023-01-10 12:33:00,2023-01-10 12:33:00,3477.0,259,738,458,,458,数据过高
459,2023-01-10 12:34:00,2023-01-10 12:34:00,5017.04,63,434,459,,459,数据过高
460,2023-01-10 12:36:00,2023-01-10 12:36:00,4454.0,51,465,460,,460,数据过高
461,2023-01-10 12:37:00,2023-01-10 12:37:00,8513.0,49,89,461,,461,数据过高
462,2023-01-10 12:38:00,2023-01-10 12:38:00,5117.0,41,699,462,,462,数据过高
463,2023-01-10 12:39:00,2023-01-10 12:39:00,5807.0,36,159,463,,463,数据过高
464,2023-01-10 12:40:00,2023-01-10 12:40:00,5189.68,361,135,464,,464,数据过高
465,2023-01-10 12:41:00,2023-01-10 12:41:00,3104.0,100,399,465,,465,数据正常
466,2023-01-10 12:45:00,2023-01-10 12:45:00,6647.0,156,481,466,,466,数据过高
467,2023-01-10 12:47:00,2023-01-10 12:47:00,7574.52,370,805,467,,467,数据过高
468,2023-01-10 12:48:00,2023-01-10 12:48:00,5100.6,257,703,468,,468,数据过高
469,2023-01-10 12:49:00,2023-01-10 12:49:00,10097.0,74,433,469,,469,数据过高
470,2023-01-10 12:54:00,2023-01-10 12:54:00,4024.0,314,334,470,,470,数据过高
471,2023-01-10 12:55:00,2023-01-10 12:55:00,5189.68,182,993,471,,471,数据过高
472,2023-01-10 12:58:00,2023-01-10 12:58:00,3927.0,269,771,472,,472,数据过高
473,2023-01-10 13:00:00,2023-01-10 13:00:00,5352.0,349,632,473,,473,数据过高
474,2023-01-10 13:02:00,2023-01-10 13:02:00,8715.0,51,560,474,,474,数据过高
475,2023-01-10 13:04:00,2023-01-10 13:04:00,3659.68,153,603,475,,475,数据过高
476,2023-01-10 13:06:00,2023-01-10 13:06:00,4488.0,35,657,476,,476,数据过高
477,2023-01-10 13:08:00,2023-01-10 13:08:00,4196.2,289,191,477,,477,数据过高
478,2023-01-10 13:09:00,2023-01-10 13:09:00,5436.0,205,41,478,,478,数据过高
479,2023-01-10 13:10:00,2023-01-10 13:10:00,3443.88,320,980,479,,479,数据过高
480,2023-01-10 13:12:00,2023-01-10 13:12:00,10097.0,303,979,480,,480,数据过高
481,2023-01-10 13:13:00,2023-01-10 13:13:00,6262.0,92,177,481,,481,数据过高
482,2023-01-10 13:14:00,2023-01-10 13:14:00,3927.4,351,164,482,,482,数据过高
483,2023-01-10 13:15:00,2023-01-10 13:15:00,4196.14,275,585,483,,483,数据过高
484,2023-01-10 13:16:00,2023-01-10 13:16:00,8081.4,314,398,484,,484,数据过高
485,2023-01-10 13:17:00,2023-01-10 13:17:00,10697.0,54,944,485,,485,数据过高
486,2023-01-10 13:19:00,2023-01-10 13:19:00,5667.0,36,609,486,,486,数据过高
487,2023-01-10 13:20:00,2023-01-10 13:20:00,5398.0,72,45,487,,487,数据过高
488,2023-01-10 13:22:00,2023-01-10 13:22:00,7687.0,4,454,488,,488,数据过高
489,2023-01-10 13:23:00,2023-01-10 13:23:00,6044.52,48,730,489,,489,数据过高
490,2023-01-10 13:25:00,2023-01-10 13:25:00,8217.0,279,732,490,,490,数据过高
491,2023-01-10 13:26:00,2023-01-10 13:26:00,3620.8,317,825,491,,491,数据过高
492,2023-01-10 13:28:00,2023-01-10 13:28:00,4828.0,146,265,492,,492,数据过高
493,2023-01-10 13:29:00,2023-01-10 13:29:00,4843.6,47,12,493,,493,数据过高
494,2023-01-10 13:30:00,2023-01-10 13:30:00,3927.4,141,947,494,,494,数据过高
495,2023-01-10 13:31:00,2023-01-10 13:31:00,3007.96,299,758,495,,495,数据正常
496,2023-01-10 13:32:00,2023-01-10 13:32:00,3025.01,164,239,496,,496,数据正常
497,2023-01-10 13:33:00,2023-01-10 13:33:00,7743.0,260,159,497,,497,数据过高
498,2023-01-10 13:34:00,2023-01-10 13:34:00,9833.0,183,349,498,,498,数据过高
499,2023-01-10 13:35:00,2023-01-10 13:35:00,4264.0,200,781,499,,499,数据过高
500,2023-01-10 13:36:00,2023-01-10 13:36:00,4733.0,204,442,500,,500,数据过高
501,2023-01-10 13:39:00,2023-01-10 13:39:00,8567.0,306,209,501,,501,数据过高
502,2023-01-10 13:41:00,2023-01-10 13:41:00,4947.56,139,881,502,,502,数据过高
503,2023-01-10 13:43:00,2023-01-10 13:43:00,4732.0,88,719,503,,503,数据过高
504,2023-01-10 13:44:00,2023-01-10 13:44:00,3217.56,141,696,504,,504,数据正常
505,2023-01-10 13:45:00,2023-01-10 13:45:00,7331.4,248,978,505,,505,数据过高
506,2023-01-10 13:46:00,2023-01-10 13:46:00,4337.0,132,586,506,,506,数据过高
507,2023-01-10 13:47:00,2023-01-10 13:47:00,9633.0,39,847,507,,507,数据过高
508,2023-01-10 13:48:00,2023-01-10 13:48:00,5352.78,182,140,508,,508,数据过高
509,2023-01-10 13:51:00,2023-01-10 13:51:00,4910.03,284,493,509,,509,数据过高
510,2023-01-10 13:57:00,2023-01-10 13:57:00,4533.0,273,270,510,,510,数据过高
511,2023-01-10 13:59:00,2023-01-10 13:59:00,4732.0,188,649,511,,511,数据过高
512,2023-01-10 14:00:00,2023-01-10 14:00:00,3443.88,30,613,512,,512,数据过高
513,2023-01-10 14:01:00,2023-01-10 14:01:00,5060.14,96,515,513,,513,数据过高
514,2023-01-10 14:03:00,2023-01-10 14:03:00,3696.0,143,864,514,,514,数据过高
515,2023-01-10 14:05:00,2023-01-10 14:05:00,8667.0,36,889,515,,515,数据过高
516,2023-01-10 14:06:00,2023-01-10 14:06:00,4947.56,301,131,516,,516,数据过高
517,2023-01-10 14:08:00,2023-01-10 14:08:00,4387.2,112,663,517,,517,数据过高
518,2023-01-10 14:09:00,2023-01-10 14:09:00,3748.0,70,832,518,,518,数据过高
519,2023-01-10 14:10:00,2023-01-10 14:10:00,9667.0,87,467,519,,519,数据过高
520,2023-01-10 14:11:00,2023-01-10 14:11:00,9507.0,26,948,520,,520,数据过高
521,2023-01-10 14:12:00,2023-01-10 14:12:00,3701.76,218,276,521,,521,数据过高
522,2023-01-10 14:14:00,2023-01-10 14:14:00,4433.0,7,927,522,,522,数据过高
523,2023-01-10 14:16:00,2023-01-10 14:16:00,3591.6,6,557,523,,523,数据过高
524,2023-01-10 14:19:00,2023-01-10 14:19:00,3897.91,240,276,524,,524,数据过高
525,2023-01-10 14:20:00,2023-01-10 14:20:00,4378.0,8,523,525,,525,数据过高
526,2023-01-10 14:21:00,2023-01-10 14:21:00,3092.04,324,83,526,,526,数据正常
527,2023-01-10 14:22:00,2023-01-10 14:22:00,5527.0,79,130,527,,527,数据过高
528,2023-01-10 14:24:00,2023-01-10 14:24:00,7687.0,134,913,528,,528,数据过高
529,2023-01-10 14:26:00,2023-01-10 14:26:00,4835.64,180,433,529,,529,数据过高
530,2023-01-10 14:27:00,2023-01-10 14:27:00,7649.0,64,434,530,,530,数据过高
531,2023-01-10 14:28:00,2023-01-10 14:28:00,3519.6,179,604,531,,531,数据过高
532,2023-01-10 14:29:00,2023-01-10 14:29:00,3017.56,40,361,532,,532,数据正常
533,2023-01-10 14:31:00,2023-01-10 14:31:00,3487.04,25,650,533,,533,数据过高
534,2023-01-10 14:36:00,2023-01-10 14:36:00,7949.8,295,963,534,,534,数据过高
535,2023-01-10 14:38:00,2023-01-10 14:38:00,7745.0,189,910,535,,535,数据过高
536,2023-01-10 14:39:00,2023-01-10 14:39:00,4196.14,28,761,536,,536,数据过高
537,2023-01-10 14:40:00,2023-01-10 14:40:00,4732.0,201,569,537,,537,数据过高
538,2023-01-10 14:43:00,2023-01-10 14:43:00,2952.5,90,275,538,,538,数据正常
539,2023-01-10 14:44:00,2023-01-10 14:44:00,5150.8,129,633,539,,539,数据过高
540,2023-01-10 14:45:00,2023-01-10 14:45:00,3363.36,4,650,540,,540,数据过高
541,2023-01-10 14:46:00,2023-01-10 14:46:00,4196.14,46,343,541,,541,数据过高
542,2023-01-10 14:47:00,2023-01-10 14:47:00,3713.0,144,540,542,,542,数据过高
543,2023-01-10 14:49:00,2023-01-10 14:49:00,4369.2,79,843,543,,543,数据过高
544,2023-01-10 14:50:00,2023-01-10 14:50:00,9667.0,137,358,544,,544,数据过高
545,2023-01-10 14:51:00,2023-01-10 14:51:00,6983.0,366,325,545,,545,数据过高
546,2023-01-10 14:57:00,2023-01-10 14:57:00,3480.6,27,155,546,,546,数据过高
547,2023-01-10 14:59:00,2023-01-10 14:59:00,4497.0,164,749,547,,547,数据过高
548,2023-01-10 15:00:00,2023-01-10 15:00:00,4947.56,147,246,548,,548,数据过高
549,2023-01-10 15:03:00,2023-01-10 15:03:00,5060.14,201,134,549,,549,数据过高
550,2023-01-10 15:05:00,2023-01-10 15:05:00,10097.0,231,843,550,,550,数据过高
551,2023-01-10 15:06:00,2023-01-10 15:06:00,8643.0,75,26,551,,551,数据过高
552,2023-01-10 15:10:00,2023-01-10 15:10:00,4171.48,69,372,552,,552,数据过高
553,2023-01-10 15:11:00,2023-01-10 15:11:00,8643.0,207,512,553,,553,数据过高
554,2023-01-10 15:12:00,2023-01-10 15:12:00,4149.04,26,888,554,,554,数据过高
555,2023-01-10 15:14:00,2023-01-10 15:14:00,3352.6,332,560,555,,555,数据过高
556,2023-01-10 15:15:00,2023-01-10 15:15:00,4557.0,375,866,556,,556,数据过高
557,2023-01-10 15:16:00,2023-01-10 15:16:00,3092.04,295,476,557,,557,数据正常
558,2023-01-10 15:17:00,2023-01-10 15:17:00,4910.03,381,571,558,,558,数据过高
559,2023-01-10 15:18:00,2023-01-10 15:18:00,4893.36,119,340,559,,559,数据过高
